Machine_ID,Timestamp,Temperature,Pressure,Vibration_Level,Humidity,Power_Consumption,Failure_Status
MACHINE_1041,2025-01-08 05:20:00,33.9,407.59,9.18,35.17,85.26,0
MACHINE_1042,2025-01-08 05:30:00,23.87,113.08,7.57,66.92,79.73,0
MACHINE_1043,2025-01-08 05:40:00,74.19,364.07,8.94,56.18,66.69,0
MACHINE_1044,2025-01-08 05:50:00,28.74,420.12,2.94,85.57,55.76,0
MACHINE_1045,2025-01-08 06:00:00,62.33,258.63,8.09,41.47,27.15,0
MACHINE_1046,2025-01-08 06:10:00,67.22,422.25,2.07,46.34,97.74,0
MACHINE_1047,2025-01-08 06:20:00,77.94,421.21,5.45,30.66,48.33,1
MACHINE_1048,2025-01-08 06:30:00,26.24,300.4,7.95,59.87,66.28,0
MACHINE_1049,2025-01-08 06:40:00,39.98,383.45,1.81,32.37,38.65,0
MACHINE_1050,2025-01-08 06:50:00,57.26,173.74,8.67,39.44,31.94,0
MACHINE_1051,2025-01-08 07:00:00,32.68,355.18,4.55,55.28,90.14,0
MACHINE_1052,2025-01-08 07:10:00,52.33,413.51,6.28,33.68,10.32,0
MACHINE_1053,2025-01-08 07:20:00,55.43,342.49,3.98,75.5,21.63,0
MACHINE_1054,2025-01-08 07:30:00,58.11,366.08,8.19,71.83,85.02,0
MACHINE_1055,2025-01-08 07:40:00,46.19,352.31,9.04,30.14,5.03,0
MACHINE_1056,2025-01-08 07:50:00,32.51,106.02,0.65,56.62,22.0,0
MACHINE_1057,2025-01-08 08:00:00,34.7,100.86,1.65,48.15,54.08,0
MACHINE_1058,2025-01-08 08:10:00,31.33,443.89,9.78,34.56,94.2,0
MACHINE_1059,2025-01-08 08:20:00,47.12,127.94,8.01,88.24,63.57,1
MACHINE_1060,2025-01-08 08:30:00,79.95,372.6,8.29,65.67,47.37,0
MACHINE_1061,2025-01-08 08:40:00,52.39,212.56,7.52,47.25,82.93,0
MACHINE_1062,2025-01-08 08:50:00,74.1,467.84,1.23,75.42,37.51,0
MACHINE_1063,2025-01-08 09:00:00,51.22,212.61,5.32,59.35,89.61,0
MACHINE_1064,2025-01-08 09:10:00,48.4,353.65,2.87,81.45,68.23,0
MACHINE_1065,2025-01-08 09:20:00,23.93,174.21,9.8,47.25,65.05,0
MACHINE_1066,2025-01-08 09:30:00,29.5,210.52,3.76,81.01,47.25,0
MACHINE_1067,2025-01-08 09:40:00,54.19,412.41,0.79,61.68,71.43,0
MACHINE_1068,2025-01-08 09:50:00,20.17,165.37,7.76,30.42,91.42,1
MACHINE_1069,2025-01-08 10:00:00,23.65,433.71,3.75,72.14,43.51,0
MACHINE_1070,2025-01-08 10:10:00,60.31,171.67,2.51,69.09,13.58,0
MACHINE_1071,2025-01-08 10:20:00,32.19,453.2,2.71,79.66,79.62,1
MACHINE_1072,2025-01-08 10:30:00,39.14,406.23,2.85,55.64,69.29,0
MACHINE_1073,2025-01-08 10:40:00,43.96,198.39,1.8,44.34,8.14,0
MACHINE_1074,2025-01-08 10:50:00,21.07,315.27,3.74,60.82,73.28,0
MACHINE_1075,2025-01-08 11:00:00,32.22,357.56,9.64,77.59,80.35,0
MACHINE_1076,2025-01-08 11:10:00,30.22,359.93,0.85,78.67,43.64,0
MACHINE_1077,2025-01-08 11:20:00,43.87,376.41,8.98,33.78,84.43,1
MACHINE_1078,2025-01-08 11:30:00,39.27,389.15,1.3,60.72,88.33,0
MACHINE_1079,2025-01-08 11:40:00,68.42,442.86,4.89,76.45,71.6,0
MACHINE_1080,2025-01-08 11:50:00,77.28,325.88,4.96,88.45,92.83,1
MACHINE_1081,2025-01-08 12:00:00,69.36,145.08,6.37,37.32,80.67,0
MACHINE_1082,2025-01-08 12:10:00,69.37,249.86,9.9,32.3,87.98,0
MACHINE_1083,2025-01-08 12:20:00,67.9,211.33,9.45,64.93,91.09,0
MACHINE_1084,2025-01-08 12:30:00,79.41,246.47,4.03,40.35,53.72,1
MACHINE_1085,2025-01-08 12:40:00,61.8,370.0,0.66,55.4,19.7,0
MACHINE_1086,2025-01-08 12:50:00,68.74,228.67,4.56,31.78,37.67,0
MACHINE_1087,2025-01-08 13:00:00,65.9,430.67,9.97,56.01,76.83,0
MACHINE_1088,2025-01-08 13:10:00,66.13,423.97,2.74,35.52,71.29,0
MACHINE_1089,2025-01-08 13:20:00,29.73,233.9,9.88,79.28,21.69,0
MACHINE_1090,2025-01-08 13:30:00,38.27,222.26,0.41,67.98,23.78,0
MACHINE_1091,2025-01-08 13:40:00,30.83,196.94,1.44,74.69,80.27,0
MACHINE_1092,2025-01-08 13:50:00,51.61,255.13,2.7,56.44,73.31,0
MACHINE_1093,2025-01-08 14:00:00,35.54,218.29,6.49,72.09,97.27,0
MACHINE_1094,2025-01-08 14:10:00,44.57,240.13,3.55,66.28,19.99,0
MACHINE_1095,2025-01-08 14:20:00,24.69,431.43,2.93,47.3,22.03,0
MACHINE_1096,2025-01-08 14:30:00,74.11,314.61,4.19,88.27,37.4,0
MACHINE_1097,2025-01-08 14:40:00,46.17,235.9,1.51,50.68,30.94,0
MACHINE_1098,2025-01-08 14:50:00,72.89,170.2,7.83,56.66,54.4,0
MACHINE_1099,2025-01-08 15:00:00,21.68,121.59,5.82,73.25,38.1,0
MACHINE_1100,2025-01-08 15:10:00,72.67,470.53,7.2,68.02,67.03,0
MACHINE_1101,2025-01-08 15:20:00,51.37,196.6,6.02,75.51,30.58,0
MACHINE_1102,2025-01-08 15:30:00,26.4,455.93,9.1,88.06,67.27,0
MACHINE_1103,2025-01-08 15:40:00,67.53,377.67,1.41,38.23,14.88,0
MACHINE_1104,2025-01-08 15:50:00,48.98,100.63,0.34,77.41,65.66,0
MACHINE_1105,2025-01-08 16:00:00,60.52,479.86,4.68,53.51,60.1,0
MACHINE_1106,2025-01-08 16:10:00,62.97,124.03,2.71,47.42,73.59,0
MACHINE_1107,2025-01-08 16:20:00,64.21,192.58,3.47,43.75,88.47,0
MACHINE_1108,2025-01-08 16:30:00,56.39,350.89,1.64,61.17,95.61,0
MACHINE_1109,2025-01-08 16:40:00,72.97,408.0,0.71,41.66,51.97,0
MACHINE_1110,2025-01-08 16:50:00,68.87,321.91,6.12,49.37,78.68,0
MACHINE_1111,2025-01-08 17:00:00,30.61,258.69,5.28,64.11,16.42,0
MACHINE_1112,2025-01-08 17:10:00,70.55,294.06,3.19,35.77,50.51,0
MACHINE_1113,2025-01-08 17:20:00,67.65,479.21,9.19,86.88,42.83,0
MACHINE_1114,2025-01-08 17:30:00,51.86,181.93,8.81,53.62,59.76,0
MACHINE_1115,2025-01-08 17:40:00,20.13,190.33,2.98,34.09,26.7,0
MACHINE_1116,2025-01-08 17:50:00,46.18,315.45,6.5,62.64,35.71,0
MACHINE_1117,2025-01-08 18:00:00,61.74,176.75,5.71,78.82,69.42,0
MACHINE_1118,2025-01-08 18:10:00,63.03,191.39,9.54,48.54,44.63,0
MACHINE_1119,2025-01-08 18:20:00,48.3,107.05,6.34,53.73,79.74,0
MACHINE_1120,2025-01-08 18:30:00,23.13,250.58,3.77,42.93,62.02,0
MACHINE_1121,2025-01-08 18:40:00,52.29,213.84,5.07,58.4,13.99,0
MACHINE_1122,2025-01-08 18:50:00,73.72,427.82,9.02,40.62,46.92,0
MACHINE_1123,2025-01-08 19:00:00,43.71,211.53,5.28,66.87,20.24,0
MACHINE_1124,2025-01-08 19:10:00,45.29,297.84,3.4,35.96,31.71,0
MACHINE_1125,2025-01-08 19:20:00,64.55,111.76,0.24,86.02,21.2,0
MACHINE_1126,2025-01-08 19:30:00,74.29,428.9,1.71,35.14,39.35,0
MACHINE_1127,2025-01-08 19:40:00,71.81,178.88,3.81,40.16,25.75,0
MACHINE_1128,2025-01-08 19:50:00,29.79,136.27,6.5,73.05,8.83,0
MACHINE_1129,2025-01-08 20:00:00,50.25,363.25,2.27,38.31,24.84,0
MACHINE_1130,2025-01-08 20:10:00,63.57,390.86,4.46,89.7,59.59,0
MACHINE_1131,2025-01-08 20:20:00,34.87,314.62,7.03,75.92,65.63,0
MACHINE_1132,2025-01-08 20:30:00,35.56,292.74,5.09,76.59,89.34,0
MACHINE_1133,2025-01-08 20:40:00,77.19,165.19,2.0,55.26,94.98,0
MACHINE_1134,2025-01-08 20:50:00,20.03,161.75,2.38,66.7,51.29,1
MACHINE_1135,2025-01-08 21:00:00,73.74,373.77,0.46,53.99,68.71,0
MACHINE_1136,2025-01-08 21:10:00,72.22,251.7,8.31,60.06,86.97,0
MACHINE_1137,2025-01-08 21:20:00,33.14,197.59,1.42,44.8,68.75,0
MACHINE_1138,2025-01-08 21:30:00,33.71,401.6,4.48,44.33,53.33,0
MACHINE_1139,2025-01-08 21:40:00,28.16,145.47,3.79,38.35,76.76,0
MACHINE_1140,2025-01-08 21:50:00,51.8,301.13,7.88,39.11,17.33,0
MACHINE_1141,2025-01-08 22:00:00,49.33,247.48,2.96,89.35,5.98,0
MACHINE_1142,2025-01-08 22:10:00,58.03,116.56,3.99,34.3,62.68,0
MACHINE_1143,2025-01-08 22:20:00,33.61,132.07,3.73,80.95,88.05,1
MACHINE_1144,2025-01-08 22:30:00,21.78,184.07,7.77,41.96,5.4,1
MACHINE_1145,2025-01-08 22:40:00,20.38,419.2,1.95,88.8,29.59,0
MACHINE_1146,2025-01-08 22:50:00,26.36,141.1,8.68,78.92,69.03,0
MACHINE_1147,2025-01-08 23:00:00,77.48,301.37,0.63,43.37,34.26,0
MACHINE_1148,2025-01-08 23:10:00,67.55,426.8,5.75,48.33,14.1,0
MACHINE_1149,2025-01-08 23:20:00,21.06,434.41,2.5,71.37,24.95,0
MACHINE_1150,2025-01-08 23:30:00,45.21,341.14,7.39,56.3,58.7,0
MACHINE_1151,2025-01-08 23:40:00,79.85,181.56,7.85,78.15,35.54,0
MACHINE_1152,2025-01-08 23:50:00,55.14,164.96,0.99,64.27,9.01,0
MACHINE_1153,2025-01-09 00:00:00,22.15,417.21,4.65,76.51,60.7,0
MACHINE_1154,2025-01-09 00:10:00,25.37,297.96,1.22,42.34,50.15,0
MACHINE_1155,2025-01-09 00:20:00,75.78,241.07,5.96,32.35,21.31,0
MACHINE_1156,2025-01-09 00:30:00,62.43,111.53,6.31,55.09,6.02,0
MACHINE_1157,2025-01-09 00:40:00,26.22,180.77,2.85,39.07,19.58,0
MACHINE_1158,2025-01-09 00:50:00,21.63,359.66,7.37,54.9,9.77,0
MACHINE_1159,2025-01-09 01:00:00,73.8,392.43,4.37,40.25,28.83,0
MACHINE_1160,2025-01-09 01:10:00,47.49,335.72,8.94,85.4,61.92,0
MACHINE_1161,2025-01-09 01:20:00,63.1,402.75,1.4,54.17,47.69,1
MACHINE_1162,2025-01-09 01:30:00,52.86,314.3,9.0,46.45,78.36,0
MACHINE_1163,2025-01-09 01:40:00,45.77,373.16,9.26,51.96,25.67,1
MACHINE_1164,2025-01-09 01:50:00,46.19,230.96,4.15,34.32,54.65,0
MACHINE_1165,2025-01-09 02:00:00,34.35,315.77,1.74,85.7,94.61,0
MACHINE_1166,2025-01-09 02:10:00,30.04,253.33,9.45,57.27,29.56,0
MACHINE_1167,2025-01-09 02:20:00,56.18,133.21,7.92,71.19,70.96,1
MACHINE_1168,2025-01-09 02:30:00,29.98,122.35,7.94,59.68,35.61,0
MACHINE_1169,2025-01-09 02:40:00,50.3,311.57,5.53,30.23,49.82,0
MACHINE_1170,2025-01-09 02:50:00,42.31,284.18,7.23,87.16,8.3,0
MACHINE_1171,2025-01-09 03:00:00,54.68,196.1,9.25,44.03,8.88,1
MACHINE_1172,2025-01-09 03:10:00,28.67,487.18,3.67,46.16,73.85,0
MACHINE_1173,2025-01-09 03:20:00,66.61,150.16,3.47,82.23,73.95,0
MACHINE_1174,2025-01-09 03:30:00,67.77,119.34,7.73,50.37,42.88,0
MACHINE_1175,2025-01-09 03:40:00,44.34,105.46,7.6,70.74,64.55,0
MACHINE_1176,2025-01-09 03:50:00,49.3,177.99,1.25,69.38,49.0,0
MACHINE_1177,2025-01-09 04:00:00,57.76,377.69,8.8,77.06,20.91,0
MACHINE_1178,2025-01-09 04:10:00,65.14,128.04,8.34,69.77,75.47,0
MACHINE_1179,2025-01-09 04:20:00,55.8,218.82,0.69,84.78,97.13,0
MACHINE_1180,2025-01-09 04:30:00,34.29,257.35,7.61,49.34,48.52,0
MACHINE_1181,2025-01-09 04:40:00,71.22,448.48,8.66,70.69,91.35,0
MACHINE_1182,2025-01-09 04:50:00,28.31,476.83,9.39,56.93,70.72,0
MACHINE_1183,2025-01-09 05:00:00,75.99,248.04,3.73,76.32,71.59,0
MACHINE_1184,2025-01-09 05:10:00,25.68,394.34,9.63,42.16,33.64,0
MACHINE_1185,2025-01-09 05:20:00,57.72,388.34,3.49,35.53,51.95,0
MACHINE_1186,2025-01-09 05:30:00,42.5,343.94,5.87,83.11,89.62,0
MACHINE_1187,2025-01-09 05:40:00,63.42,199.61,7.54,52.99,78.61,0
MACHINE_1188,2025-01-09 05:50:00,39.42,321.23,4.82,50.12,62.0,0
MACHINE_1189,2025-01-09 06:00:00,54.26,337.39,8.68,74.97,62.94,1
MACHINE_1190,2025-01-09 06:10:00,40.27,102.53,6.53,79.47,50.05,0
MACHINE_1191,2025-01-09 06:20:00,42.89,126.02,3.08,64.87,44.64,0
MACHINE_1192,2025-01-09 06:30:00,57.38,429.98,9.42,74.76,85.63,0
MACHINE_1193,2025-01-09 06:40:00,48.95,411.78,9.91,41.97,84.54,0
MACHINE_1194,2025-01-09 06:50:00,57.69,457.6,1.04,47.1,66.33,0
MACHINE_1195,2025-01-09 07:00:00,76.33,132.11,7.27,73.17,74.39,0
MACHINE_1196,2025-01-09 07:10:00,56.17,208.37,8.61,57.92,73.14,0
MACHINE_1197,2025-01-09 07:20:00,79.86,168.47,3.82,64.83,68.19,0
MACHINE_1198,2025-01-09 07:30:00,32.75,109.94,7.56,39.91,31.76,0
MACHINE_1199,2025-01-09 07:40:00,30.28,106.85,1.13,45.69,40.55,0
MACHINE_1200,2025-01-09 07:50:00,44.77,267.13,3.49,41.46,17.05,0
MACHINE_1201,2025-01-09 08:00:00,65.09,382.8,3.47,60.67,7.38,1
MACHINE_1202,2025-01-09 08:10:00,33.07,325.56,5.78,34.34,10.61,0
MACHINE_1203,2025-01-09 08:20:00,44.61,253.93,3.92,53.33,39.54,0
MACHINE_1204,2025-01-09 08:30:00,30.44,180.99,1.38,56.34,10.37,0
MACHINE_1205,2025-01-09 08:40:00,22.88,107.2,4.45,68.62,13.8,0
MACHINE_1206,2025-01-09 08:50:00,64.9,453.05,8.67,54.57,77.76,0
MACHINE_1207,2025-01-09 09:00:00,75.04,122.94,4.13,38.1,44.73,0
MACHINE_1208,2025-01-09 09:10:00,43.32,460.76,0.74,55.47,84.54,0
MACHINE_1209,2025-01-09 09:20:00,22.09,273.96,4.92,35.26,24.47,0
MACHINE_1210,2025-01-09 09:30:00,38.82,155.24,0.46,39.39,14.32,0
MACHINE_1211,2025-01-09 09:40:00,51.61,460.96,8.18,31.55,38.14,0
MACHINE_1212,2025-01-09 09:50:00,29.75,143.14,7.62,37.88,87.37,0
MACHINE_1213,2025-01-09 10:00:00,50.45,228.46,9.78,79.02,62.17,0
MACHINE_1214,2025-01-09 10:10:00,30.24,280.47,5.96,89.26,50.59,1
MACHINE_1215,2025-01-09 10:20:00,56.82,265.95,0.18,81.33,82.3,0
MACHINE_1216,2025-01-09 10:30:00,60.23,459.54,6.46,72.52,58.38,0
MACHINE_1217,2025-01-09 10:40:00,44.77,460.02,3.37,48.32,85.5,0
MACHINE_1218,2025-01-09 10:50:00,76.65,356.87,7.98,49.09,69.55,1
MACHINE_1219,2025-01-09 11:00:00,39.75,497.54,5.26,68.01,92.8,0
MACHINE_1220,2025-01-09 11:10:00,39.72,178.95,7.64,70.47,20.53,0
MACHINE_1221,2025-01-09 11:20:00,46.98,301.91,6.98,52.69,30.41,0
MACHINE_1222,2025-01-09 11:30:00,20.32,149.42,2.08,75.98,27.98,1
MACHINE_1223,2025-01-09 11:40:00,25.39,118.97,6.43,81.08,6.21,0
MACHINE_1224,2025-01-09 11:50:00,57.66,260.02,8.74,35.29,42.04,0
MACHINE_1225,2025-01-09 12:00:00,67.19,227.07,4.4,38.64,74.88,0
MACHINE_1226,2025-01-09 12:10:00,69.43,457.39,3.58,39.9,89.8,0
MACHINE_1227,2025-01-09 12:20:00,53.19,380.43,8.46,46.53,40.97,1
MACHINE_1228,2025-01-09 12:30:00,42.19,451.76,0.85,41.55,20.94,1
MACHINE_1229,2025-01-09 12:40:00,26.28,441.34,9.49,86.99,46.67,0
MACHINE_1230,2025-01-09 12:50:00,65.78,215.33,9.65,59.01,97.75,0
MACHINE_1231,2025-01-09 13:00:00,25.26,137.91,4.24,62.29,77.17,0
MACHINE_1232,2025-01-09 13:10:00,66.44,369.77,5.68,46.98,20.26,0
MACHINE_1233,2025-01-09 13:20:00,65.05,203.22,6.79,68.77,27.41,0
MACHINE_1234,2025-01-09 13:30:00,52.63,103.26,5.21,55.37,26.35,0
MACHINE_1235,2025-01-09 13:40:00,39.03,201.14,8.34,57.39,32.09,0
MACHINE_1236,2025-01-09 13:50:00,20.99,348.05,0.46,35.68,57.39,0
MACHINE_1237,2025-01-09 14:00:00,67.49,416.62,2.79,49.39,17.69,0
MACHINE_1238,2025-01-09 14:10:00,77.68,448.94,4.74,34.81,99.08,0
MACHINE_1239,2025-01-09 14:20:00,70.56,281.58,4.01,82.15,53.88,1
MACHINE_1240,2025-01-09 14:30:00,37.44,358.06,3.21,64.06,53.22,0
MACHINE_1241,2025-01-09 14:40:00,43.72,474.22,8.99,72.7,27.94,0
MACHINE_1242,2025-01-09 14:50:00,71.62,415.56,2.05,47.11,96.16,0
MACHINE_1243,2025-01-09 15:00:00,69.5,281.94,10.0,48.24,81.92,0
MACHINE_1244,2025-01-09 15:10:00,43.75,435.54,9.22,50.13,67.37,0
MACHINE_1245,2025-01-09 15:20:00,35.56,462.45,2.84,47.76,96.28,0
MACHINE_1246,2025-01-09 15:30:00,50.72,165.41,2.57,39.73,28.21,0
MACHINE_1247,2025-01-09 15:40:00,76.21,415.14,3.15,84.73,18.17,1
MACHINE_1248,2025-01-09 15:50:00,72.12,360.76,5.44,32.84,58.94,0
MACHINE_1249,2025-01-09 16:00:00,44.24,250.86,6.26,88.08,81.84,0
MACHINE_1250,2025-01-09 16:10:00,65.94,253.52,3.89,75.34,92.7,0
MACHINE_1251,2025-01-09 16:20:00,76.59,173.46,5.32,36.72,21.13,0
MACHINE_1252,2025-01-09 16:30:00,58.08,447.06,4.29,38.33,54.15,0
MACHINE_1253,2025-01-09 16:40:00,54.3,232.41,3.87,80.36,7.75,1
MACHINE_1254,2025-01-09 16:50:00,51.68,483.29,1.11,58.53,6.51,0
MACHINE_1255,2025-01-09 17:00:00,64.88,226.36,0.36,78.7,65.67,0
MACHINE_1256,2025-01-09 17:10:00,44.89,469.51,4.6,75.66,35.92,0
MACHINE_1257,2025-01-09 17:20:00,75.19,142.8,5.84,35.21,20.16,0
MACHINE_1258,2025-01-09 17:30:00,56.03,131.08,1.57,48.92,94.05,0
MACHINE_1259,2025-01-09 17:40:00,51.39,403.9,2.9,35.8,24.58,0
MACHINE_1260,2025-01-09 17:50:00,63.72,160.25,2.32,89.34,72.81,0
MACHINE_1261,2025-01-09 18:00:00,29.43,362.01,3.17,60.89,12.54,0
MACHINE_1262,2025-01-09 18:10:00,67.22,248.87,8.54,46.65,38.81,0
MACHINE_1263,2025-01-09 18:20:00,51.88,135.98,4.35,50.06,95.51,0
MACHINE_1264,2025-01-09 18:30:00,20.05,150.62,1.13,37.43,58.64,0
MACHINE_1265,2025-01-09 18:40:00,24.48,287.76,5.35,45.45,88.45,0
MACHINE_1266,2025-01-09 18:50:00,79.03,274.53,2.48,83.79,97.76,0
MACHINE_1267,2025-01-09 19:00:00,48.4,142.91,8.43,71.03,97.3,0
MACHINE_1268,2025-01-09 19:10:00,76.82,335.86,3.2,49.83,7.18,1
MACHINE_1269,2025-01-09 19:20:00,63.94,110.3,5.92,52.19,10.5,0
MACHINE_1270,2025-01-09 19:30:00,62.91,454.01,4.0,70.54,61.56,0
MACHINE_1271,2025-01-09 19:40:00,40.61,497.62,2.85,82.81,68.79,0
MACHINE_1272,2025-01-09 19:50:00,76.45,304.67,9.95,48.99,77.76,1
MACHINE_1273,2025-01-09 20:00:00,38.03,452.34,5.08,76.84,74.46,0
MACHINE_1274,2025-01-09 20:10:00,25.51,177.22,5.22,30.47,92.31,0
MACHINE_1275,2025-01-09 20:20:00,75.72,212.65,0.64,65.56,28.93,0
MACHINE_1276,2025-01-09 20:30:00,49.45,450.14,1.55,64.37,98.47,0
MACHINE_1277,2025-01-09 20:40:00,46.57,199.01,9.08,33.96,86.29,0
MACHINE_1278,2025-01-09 20:50:00,40.77,308.14,3.64,30.36,34.67,0
MACHINE_1279,2025-01-09 21:00:00,41.96,403.03,3.46,85.63,98.12,0
MACHINE_1280,2025-01-09 21:10:00,36.39,341.12,2.09,36.98,93.36,0
MACHINE_1281,2025-01-09 21:20:00,32.83,341.97,5.55,34.55,67.9,0
MACHINE_1282,2025-01-09 21:30:00,46.89,251.56,9.89,66.1,50.89,0
MACHINE_1283,2025-01-09 21:40:00,20.45,248.23,4.11,39.84,88.05,1
MACHINE_1284,2025-01-09 21:50:00,26.43,222.69,1.12,56.94,94.57,0
MACHINE_1285,2025-01-09 22:00:00,30.91,128.36,1.35,71.27,55.81,0
MACHINE_1286,2025-01-09 22:10:00,38.88,234.28,7.79,58.73,57.55,0
MACHINE_1287,2025-01-09 22:20:00,43.36,360.14,7.9,84.75,70.3,0
MACHINE_1288,2025-01-09 22:30:00,41.59,362.41,3.73,68.4,63.48,0
MACHINE_1289,2025-01-09 22:40:00,76.39,496.66,7.79,57.17,28.51,0
MACHINE_1290,2025-01-09 22:50:00,66.1,155.66,4.77,55.31,24.75,0
MACHINE_1291,2025-01-09 23:00:00,31.42,130.83,8.98,62.06,33.95,0
MACHINE_1292,2025-01-09 23:10:00,36.34,239.74,6.31,30.29,63.22,0
MACHINE_1293,2025-01-09 23:20:00,78.83,314.88,3.63,65.64,7.57,0
MACHINE_1294,2025-01-09 23:30:00,67.1,459.76,6.97,79.52,12.84,0
MACHINE_1295,2025-01-09 23:40:00,72.3,230.03,1.82,64.47,41.8,0
MACHINE_1296,2025-01-09 23:50:00,70.38,337.28,4.25,48.36,14.46,0
MACHINE_1297,2025-01-10 00:00:00,22.72,273.24,0.81,67.38,28.1,0
MACHINE_1298,2025-01-10 00:10:00,51.16,314.1,6.05,49.04,66.82,0
MACHINE_1299,2025-01-10 00:20:00,21.52,297.65,7.81,57.38,99.56,0
MACHINE_1300,2025-01-10 00:30:00,62.34,174.93,8.38,68.99,99.9,0
MACHINE_1301,2025-01-10 00:40:00,49.48,193.0,9.42,58.51,24.2,0
MACHINE_1302,2025-01-10 00:50:00,54.72,307.37,8.64,81.19,73.61,0
MACHINE_1303,2025-01-10 01:00:00,64.69,423.04,1.62,70.03,76.89,1
MACHINE_1304,2025-01-10 01:10:00,64.48,427.83,9.99,48.51,61.75,0
MACHINE_1305,2025-01-10 01:20:00,69.4,151.89,0.46,30.59,58.13,0
MACHINE_1306,2025-01-10 01:30:00,21.83,415.7,6.07,49.33,76.31,0
MACHINE_1307,2025-01-10 01:40:00,74.94,426.25,3.16,44.75,71.73,0
MACHINE_1308,2025-01-10 01:50:00,73.6,388.04,8.05,89.61,98.34,0
MACHINE_1309,2025-01-10 02:00:00,51.35,375.85,8.79,34.08,57.36,0
MACHINE_1310,2025-01-10 02:10:00,68.59,141.99,9.2,47.64,54.28,0
MACHINE_1311,2025-01-10 02:20:00,41.1,265.25,3.7,40.93,26.54,0
MACHINE_1312,2025-01-10 02:30:00,62.06,200.24,3.31,64.25,36.99,0
MACHINE_1313,2025-01-10 02:40:00,53.76,167.69,1.6,60.96,8.44,0
MACHINE_1314,2025-01-10 02:50:00,73.23,395.96,7.88,50.52,92.65,0
MACHINE_1315,2025-01-10 03:00:00,66.01,299.21,4.5,37.19,11.75,1
MACHINE_1316,2025-01-10 03:10:00,46.59,256.79,0.9,67.79,40.67,0
MACHINE_1317,2025-01-10 03:20:00,37.01,489.29,1.92,41.08,70.65,0
MACHINE_1318,2025-01-10 03:30:00,36.61,217.71,1.89,47.74,5.88,0
MACHINE_1319,2025-01-10 03:40:00,59.23,473.85,6.38,35.13,27.8,0
MACHINE_1320,2025-01-10 03:50:00,53.87,349.02,4.21,35.94,8.91,1
MACHINE_1321,2025-01-10 04:00:00,78.63,304.0,3.9,64.86,16.34,0
MACHINE_1322,2025-01-10 04:10:00,30.8,430.27,7.74,45.44,53.17,0
MACHINE_1323,2025-01-10 04:20:00,28.63,326.12,4.46,53.53,26.22,0
MACHINE_1324,2025-01-10 04:30:00,75.94,398.86,9.0,72.24,59.94,0
MACHINE_1325,2025-01-10 04:40:00,58.32,362.29,6.3,36.52,13.35,0
MACHINE_1326,2025-01-10 04:50:00,64.82,406.27,6.27,58.24,9.76,0
MACHINE_1327,2025-01-10 05:00:00,71.3,220.89,0.23,46.09,60.59,0
MACHINE_1328,2025-01-10 05:10:00,30.73,362.0,9.89,31.81,67.83,0
MACHINE_1329,2025-01-10 05:20:00,22.14,413.13,8.02,43.71,65.26,0
MACHINE_1330,2025-01-10 05:30:00,64.78,170.03,9.83,81.4,46.76,0
MACHINE_1331,2025-01-10 05:40:00,60.35,311.76,5.66,73.68,47.07,0
MACHINE_1332,2025-01-10 05:50:00,41.72,121.36,9.07,69.16,15.01,0
MACHINE_1333,2025-01-10 06:00:00,62.91,176.42,5.68,65.16,76.28,0
MACHINE_1334,2025-01-10 06:10:00,53.77,288.04,2.6,45.34,41.33,0
MACHINE_1335,2025-01-10 06:20:00,27.82,403.68,8.74,35.57,15.16,0
MACHINE_1336,2025-01-10 06:30:00,59.98,139.19,4.02,52.01,44.53,0
MACHINE_1337,2025-01-10 06:40:00,46.47,455.54,2.33,67.99,47.24,0
MACHINE_1338,2025-01-10 06:50:00,64.86,334.5,4.58,37.0,12.82,0
MACHINE_1339,2025-01-10 07:00:00,63.21,483.91,2.45,89.13,82.94,0
MACHINE_1340,2025-01-10 07:10:00,23.5,288.89,7.6,39.59,46.71,1
MACHINE_1341,2025-01-10 07:20:00,58.71,303.09,7.59,71.1,59.63,0
MACHINE_1342,2025-01-10 07:30:00,70.87,455.23,1.57,32.0,10.92,0
MACHINE_1343,2025-01-10 07:40:00,52.75,419.61,5.34,65.6,16.04,0
MACHINE_1344,2025-01-10 07:50:00,46.84,483.17,5.95,30.29,37.16,0
MACHINE_1345,2025-01-10 08:00:00,56.26,281.77,2.49,47.62,41.79,0
MACHINE_1346,2025-01-10 08:10:00,52.63,115.3,7.16,54.01,79.95,0
MACHINE_1347,2025-01-10 08:20:00,27.08,439.47,9.1,53.33,36.59,0
MACHINE_1348,2025-01-10 08:30:00,45.33,189.71,1.22,32.6,83.01,0
MACHINE_1349,2025-01-10 08:40:00,67.92,309.33,3.89,54.64,34.6,1
MACHINE_1350,2025-01-10 08:50:00,42.01,232.29,6.41,47.44,27.41,1
MACHINE_1351,2025-01-10 09:00:00,61.33,389.51,8.63,67.33,32.24,0
MACHINE_1352,2025-01-10 09:10:00,65.8,476.05,5.16,43.06,17.69,0
MACHINE_1353,2025-01-10 09:20:00,55.97,302.4,2.05,84.67,24.66,0
MACHINE_1354,2025-01-10 09:30:00,56.95,349.91,8.28,43.63,71.71,0
MACHINE_1355,2025-01-10 09:40:00,27.42,192.32,7.38,73.53,63.89,0
MACHINE_1356,2025-01-10 09:50:00,33.6,212.44,1.38,74.51,17.69,0
MACHINE_1357,2025-01-10 10:00:00,34.03,104.16,5.83,49.95,13.46,0
